,ucs_ra,ucs_dec,spectral_type,r_P1,i_P1,z_P1,y_P1,rerr_P1,ierr_P1,zerr_P1,yerr_P1,J_2MASS,Ks_2MASS,Jerr_2MASS,Kserr_2MASS,W1,W2,W1err,W2err,ucs_pmra,ucs_pmdec,r_i_P1,i_z_P1,z_y_P1,J_Ks_2MASS,w1_w2_all,DES_r,DES_i,DES_z,DES_y,VISTA_J,VISTA_Ks,CAT_W1,CAT_W2
1738,198.2668,22.9888,25.7,,,,,,,,,,,,,17.76,15.931,0.191,0.142,93.0,-163.0,,,,,1.8290000000000024,,,,,,,17.76430585348012,15.989935682190223
1739,198.2814,12.5952,22.5,,,21.19,19.77,,,0.04,0.04,,,,,16.062,15.279,0.057,0.093,-110.0,-270.0,,,1.4200000000000017,,0.7830000000000013,,,20.41241810952019,19.650860565148026,,,16.070275464651086,15.31911162583661
1740,198.3065,26.9094,24.6,,,,,,,,,,,,,,,,,178.0,-141.0,,,,,,,,,,,,,
1741,198.5647,-0.1467,13.5,,21.52,19.91,18.82,,0.05,0.02,0.01,16.62,15.295,0.142,0.162,14.828,14.537,0.034,0.055,3.0,79.0,,1.6099999999999994,1.0899999999999999,1.325000000000001,0.2909999999999986,,20.972419187332534,19.309226282475798,18.723956586559652,16.52330555552015,15.35269294085063,14.838142624016397,14.568257480783094
1742,198.5837,13.3328,7.0,15.1,,,,0.01,,,,9.754,8.794,0.022,0.018,8.566,8.352,0.023,0.02,-247.99,-183.58,,,,0.9599999999999991,0.2140000000000004,,,,,9.648800278059083,8.83591733120112,8.57643484204715,8.38187177108976
1743,198.7027,24.0922,13.0,22.61,20.6,19.22,18.3,0.19,0.04,0.03,0.03,16.677,15.403,0.106,0.132,15.068,14.773,0.032,0.062,19.0,-32.0,2.009999999999998,1.3800000000000026,0.9199999999999982,1.2739999999999991,0.29499999999999993,22.469863177497686,20.17156429563,18.710309280665054,18.215854536983823,16.5791171468886,15.458488677584535,15.078127443858957,14.804329465702228
1744,198.785,8.4408,27.5,,,,,,,,,,,,,18.367,15.624,,0.114,-61.4,-101.8,,,,,2.7430000000000003,,,,,,,18.367837187504723,15.699384236212408
1745,198.8786,-26.8311,15.5,,20.23,18.28,17.22,,0.09,0.06,0.02,15.195,13.462,0.051,0.043,12.736,12.318,0.023,0.023,-688.6,-288.1,,1.9499999999999993,1.0600000000000023,1.7330000000000005,0.41800000000000104,,19.506291635936286,17.695299752744493,17.126056224869796,15.10781282457252,13.537327046979398,12.74566065401763,12.351543001965608
1746,198.931,23.5828,11.0,,20.32,18.85,17.87,,0.02,0.02,0.01,15.805,14.771,0.071,0.085,14.386,14.137,0.028,0.041,-309.0,16.0,,1.4699999999999989,0.9800000000000004,1.033999999999999,0.24899999999999878,,19.84494229673099,18.30816234012767,17.781655260363525,15.701524635681327,14.816115673979377,14.396302015669534,14.167501639132185
1747,198.9399,24.902,10.0,22.19,19.86,18.35,17.37,0.07,0.02,0.01,0.01,15.536,14.36,0.065,0.068,14.005,13.674,0.026,0.033,-54.0,-15.1,2.330000000000002,1.509999999999998,0.9800000000000004,1.1760000000000002,0.3310000000000013,21.863021035037,19.364221408331435,17.80816234012767,17.281655260363525,15.435833538145632,14.41125303444576,14.014990822441984,13.705977329974436
1748,199.0418,7.9311,26.5,,,,,,,,,,,,,16.458,15.497,0.067,0.098,-1012.0,103.0,,,,,0.9609999999999985,,,,,,,16.465599947644936,15.540314954738086
1749,199.0426,3.2016,23.0,,,,19.21,,,,0.03,16.787,15.616,0.164,0.237,14.164,13.761,0.027,0.038,-221.6,-20.0,,,,1.1709999999999994,0.40300000000000047,,,,,16.686717027495476,15.667036930203986,14.173717579608034,13.794273058518852
1750,199.0599,21.5583,10.0,,20.72,19.24,18.31,,0.03,0.02,0.03,16.214,14.959,0.101,0.125,14.609,14.225,0.03,0.043,-22.0,10.0,,1.4800000000000004,0.9299999999999997,1.254999999999999,0.38400000000000034,,20.239762074631102,18.724951457242156,18.225154657547105,16.115674406418023,15.013667481465792,14.618789685355882,14.257931130152965
1751,199.0663,33.2185,25.7,,,,,,,,,,,,,,,,,-50.0,-170.0,,,,,,,,,,,,,
1752,199.1938,9.4242,,,,,,,,,,19.91,19.19,0.15,0.28,,,,,-336.7,190.6,,,,0.7199999999999989,,,,,,19.799207766851804,19.221544327595964,,
1753,199.2736,9.1717,7.0,20.68,19.34,18.92,18.53,0.03,0.02,0.1,0.02,,,,,16.315,16.242,0.061,0.203,-64.6,-379.7,1.3399999999999999,0.41999999999999815,0.39000000000000057,,0.0730000000000004,20.931063913274745,19.408865617219416,18.69427392207861,18.482948147129765,,,16.325969942596966,16.269334302690275
1754,199.6415,-17.974,28.0,,,,20.96,,,,0.09,18.43,17.67,0.19,,17.513,14.666,0.16,0.058,-515.2,6.8,,,,0.759999999999998,2.8470000000000013,,,,,18.320139852053018,17.703273161530156,17.51344250341124,14.7432558441099
1755,199.6625,21.5118,10.0,,20.53,19.1,18.14,,0.04,0.01,0.01,16.436,15.041,0.119,0.118,14.613,14.36,0.029,0.049,-105.0,-37.0,,1.4299999999999997,0.9600000000000009,1.3949999999999996,0.2530000000000001,,20.07566318513055,18.568877986973465,18.053055019236957,16.34093670462227,15.101718400235468,14.623286835512094,14.390573624051317
1756,199.6998,17.6032,15.5,,21.31,19.71,18.68,,0.06,0.02,0.03,16.341,14.533,0.101,0.06,13.913,13.528,0.025,0.032,-103.0,10.0,,1.5999999999999979,1.0300000000000011,1.8080000000000016,0.3849999999999998,,20.767599409432425,19.141373223013183,18.588155863179946,16.255560484324793,14.611568610606009,13.922785890316522,13.56094912638275
1757,199.9326,12.1501,25.0,,,,,,,,,,,,,,,,,-122.0,-23.0,,,,,,,,,,,,,
1758,200.0212,60.5743,26.5,,,,19.54,,,,0.11,16.496,16.396,0.092,0.213,16.715,14.519,0.066,0.042,-559.0,-50.9,,,,0.09999999999999787,2.1959999999999997,,,,,16.370760446233007,16.400747401615973,16.717913074034854,14.584540298520796
1759,200.1734,9.9641,7.5,20.23,17.46,16.09,15.33,0.01,0.0,0.0,0.0,13.726,12.609,0.026,0.029,12.426,12.194,0.024,0.023,-253.4,-140.9,2.7699999999999996,1.370000000000001,0.7599999999999998,1.1170000000000009,0.23199999999999932,19.646113089153562,17.03674451772989,15.66603445543141,15.257052607971273,13.624458712473844,12.657703004392827,12.436366531338662,12.224195703225863
1760,200.1845,4.1513,13.0,,19.65,18.32,17.37,,0.12,0.02,0.02,15.246,13.621,0.046,0.046,13.179,12.933,0.024,0.026,-505.6,204.7,,1.3299999999999983,0.9499999999999993,1.625,0.24600000000000044,,19.247465406129447,17.794235810396362,17.283754898673674,15.156296194529245,13.691659195357078,13.189313400787617,12.963447650442832
1761,200.2005,10.4861,25.0,,,,20.29,,,,0.03,,,,,18.054,16.174,0.251,0.175,102.0,-57.0,,,,,1.879999999999999,,,,,,,18.058112306472736,16.233853489909187
1762,200.358,7.5968,26.2,,,,,,,,,,,,,,,,,-40.0,80.0,,,,,,,,,,,,,
1763,200.6401,-23.6714,28.0,,,,,,,,,17.006,16.991,0.105,0.399,16.733,13.96,0.087,0.04,-348.3,391.6,,,,0.015000000000000568,2.7729999999999997,,,,,16.878779765180433,16.99207362950581,16.73372333632391,14.035924123105916
1764,200.8999,-18.1105,10.0,,19.45,17.96,16.97,,0.01,0.01,0.01,14.903,13.663,0.036,0.047,13.331,13.069,0.025,0.03,-109.2,-46.7,,1.4899999999999984,0.990000000000002,1.2400000000000002,0.2619999999999987,,18.964581852531214,17.41280451670477,16.88095538092681,14.804324874467573,13.717019168740471,13.341252680157849,13.099735590119371
1765,200.967,30.2427,8.5,20.34,17.63,16.2,15.36,0.08,0.02,0.02,0.01,13.638,12.548,0.024,0.023,12.281,12.053,0.022,0.021,-704.94,163.7,2.710000000000001,1.4299999999999997,0.8399999999999999,1.0899999999999999,0.22799999999999976,19.79114599086494,17.17566318513055,15.733171868048231,15.281453572477545,13.535829554963025,12.595536041487247,12.291381711496104,12.08312371830673
1766,201.0323,19.1075,23.5,,,19.94,18.19,,,0.02,0.02,15.769,15.415,0.075,0.158,15.094,13.804,0.034,0.036,-114.2,-101.8,,,1.75,0.354000000000001,1.2899999999999991,,,18.98560993656458,18.047764543736402,15.64967918726071,15.430725497098097,15.100351379695368,13.853235714336881
1767,201.0424,2.8448,12.0,,22.67,20.89,20.24,,0.18,0.07,0.05,,,,,16.128,15.788,0.063,0.148,50.0,-98.0,,1.7800000000000011,0.6500000000000021,,0.33999999999999986,,22.03435541163441,20.52497051308328,20.174751281775148,,,16.13795666708774,15.82013929604249
1768,201.1458,-55.9569,6.0,,,,,,,,,,12.51,,0.02,,,,,-29.14,-15.11,,,,,,,,,,,,,
1769,201.1479,63.9744,22.5,,,19.31,17.87,,,0.06,0.05,15.596,14.058,0.067,0.06,13.121,12.294,0.023,0.022,-368.0,-63.7,,,1.4399999999999977,1.5380000000000003,0.827,,,18.521702462674394,17.749460806274595,15.504268909216607,14.124898981550206,13.12910848291923,12.334903459947087
1770,201.1504,-51.5045,16.0,,,,,,,,,19.5,,0.42,,,,,,-34.25,-18.81,,,,,,,,,,,,,
1771,201.2962,5.2845,11.0,21.85,19.61,18.09,17.16,0.05,0.02,0.02,0.01,15.086,13.91,0.045,0.055,13.584,13.303,0.026,0.029,19.4,-99.7,2.240000000000002,1.5199999999999996,0.9299999999999997,1.1760000000000002,0.2809999999999988,21.57557038760407,19.109041186231543,17.574951457242157,17.075154657547106,14.985833538145632,13.961253034445761,13.594180574410002,13.334077518485259
1772,201.4493,-48.2494,5.5,,,,,,,,,,12.54,,0.03,,,,,-40.07,-18.01,,,,,,,,,,,,,
1773,201.5212,12.0027,26.0,,,22.22,20.25,,,0.14,0.07,,,,,16.726,15.363,0.084,0.094,71.0,-30.0,,,1.9699999999999989,,1.3629999999999995,,,21.147737821260836,20.092367196128652,,,16.73207434182206,15.413549439111081
1774,201.5836,-27.4936,15.0,,21.15,19.15,18.04,,0.05,0.01,0.02,15.847,13.852,0.071,0.054,12.867,12.346,0.024,0.024,-362.1,-24.2,,2.0,1.1099999999999994,1.9949999999999992,0.5210000000000008,,20.400390525436833,18.538510635630004,17.942556827686218,15.765917982640461,13.938650909248361,12.87626976496351,12.381396613633315
1775,201.6242,-0.6421,18.0,,,19.55,18.54,,,0.02,0.02,16.103,14.208,0.071,0.067,13.277,12.765,0.024,0.026,-236.3,-111.0,,,1.0100000000000016,1.8950000000000014,0.5119999999999987,,,18.99208886985898,18.449555622053378,16.01958776963743,14.29032882441288,13.286303920317751,12.800234647565263
1776,201.8136,7.9938,11.0,,19.16,17.68,16.69,,0.01,0.01,0.01,14.599,13.236,0.039,0.037,12.833,12.552,0.024,0.025,-195.8,21.5,,1.4800000000000004,0.9899999999999984,1.3629999999999995,0.2810000000000006,,18.679762074631103,17.132804516704773,16.600955380926813,14.5031910364613,13.295335333088113,12.843180574410002,12.583077518485258
1777,201.8355,10.1942,14.5,,,20.71,19.67,,,0.03,0.06,,,,,15.249,14.803,0.036,0.058,60.0,-88.0,,,1.0399999999999991,,0.44599999999999973,,,20.13601539959029,19.57745598374323,,,15.258554392915539,14.837046896399547
1778,202.0872,30.0552,7.0,19.14,16.68,15.51,14.84,0.01,0.01,0.01,0.0,13.315,12.297,0.022,0.024,12.029,11.843,0.023,0.021,-186.87,-179.82,2.460000000000001,1.17,0.6699999999999999,1.017999999999999,0.18599999999999994,18.73711641466235,16.360348959727684,15.134254866237486,14.773351522901716,13.211151801600842,12.3414241404057,12.03954110314924,11.872367876655819
1779,202.1642,-3.7661,24.5,,,,19.55,,,,0.04,,,,,15.658,14.428,0.042,0.049,-263.7,40.0,,,,,1.2299999999999986,,,,,,,15.664579082056992,14.476155940549868
1780,202.2293,21.2467,15.0,,21.3,19.46,18.37,,0.06,0.02,0.02,16.192,14.265,0.105,0.083,13.596,13.368,0.024,0.031,221.9,-426.3,,1.8399999999999999,1.0899999999999999,1.9269999999999996,0.22799999999999976,,20.633274079035072,18.859226282475802,18.273956586559652,16.109333437798398,14.348711891560233,13.606381711496104,13.39812371830673
1781,202.2542,-41.7871,9.0,,,,,,,,,13.648,12.273,0.024,0.021,11.978,11.745,0.023,0.022,228.0,-278.3,,,,1.375,0.23300000000000054,,,,,13.552470662021664,12.33285398326837,11.988362736299301,11.775213699455646
1782,202.3581,53.2929,11.0,,20.89,19.32,18.42,,0.03,0.01,0.02,16.815,15.622,0.198,0.235,15.198,14.915,0.032,0.055,44.0,-81.0,,1.5700000000000003,0.8999999999999986,1.1930000000000014,0.28300000000000125,,20.363140075732094,18.821024927510848,18.337254295857253,16.715229674356145,15.673987788867793,15.208172984331283,14.946113510944825
1783,202.4051,3.9582,10.0,22.78,20.15,18.76,17.8,0.18,0.02,0.01,0.01,16.038,15.046,0.097,0.142,14.425,14.084,0.028,0.041,20.0,-2.0,2.6300000000000026,1.389999999999997,0.9600000000000009,0.9920000000000009,0.3410000000000011,22.27785652648011,19.71638407353011,18.228877986973465,17.713055019236958,15.933545946220052,15.089300398348474,14.43495287204838,14.116157292272272
1784,202.5097,-4.889,8.0,20.03,17.16,15.79,15.02,0.01,0.01,0.0,0.0,13.339,12.243,0.029,0.026,12.058,11.821,0.023,0.023,-93.7,-9.0,2.870000000000001,1.370000000000001,0.7699999999999996,1.096,0.2370000000000001,19.3877249196346,16.73674451772989,15.360676632008513,14.946352728534558,13.236969367743207,12.290795366577376,12.068347556141859,11.851285684374782
1785,202.5413,14.187,10.0,,20.39,18.95,18.12,,0.01,0.01,0.02,16.442,15.206,0.112,0.146,15.213,14.964,0.036,0.069,-145.0,-9.8,,1.4400000000000013,0.8299999999999983,1.2360000000000007,0.24899999999999878,,19.930482963030663,18.48852969147113,18.042153451914267,16.34323166594745,15.25984628534705,15.223302015669534,14.994501639132185
1786,202.8879,34.1328,10.0,20.89,18.55,17.12,16.15,0.05,0.0,0.0,0.01,14.333,12.885,0.027,0.022,12.577,12.341,0.023,0.022,-366.6,-182.9,2.34,1.4299999999999997,0.9700000000000024,1.4480000000000004,0.23600000000000065,20.557182218085106,18.09566318513055,16.583520163550567,16.06235513980024,14.239171717513878,12.948009105198272,12.58735135118122,12.371267688144997
1787,202.9539,-1.2809,16.0,,20.84,18.47,17.49,,0.02,0.01,0.01,15.459,14.073,0.042,0.068,13.442,13.146,0.024,0.028,-406.6,-1035.2,,2.370000000000001,0.9800000000000004,1.3859999999999992,0.2959999999999994,,19.898722307740915,17.928162340127667,17.401655260363523,15.363726985451999,14.133329412600274,13.452123648819597,13.177347461932012
1788,203.102,-4.6868,7.5,18.72,16.08,14.78,14.03,0.01,0.0,0.0,0.0,12.369,11.283,0.027,0.019,11.059,10.863,0.022,0.02,46.9,18.0,2.6400000000000006,1.299999999999999,0.75,1.0860000000000003,0.19599999999999973,18.21201770952821,15.693006072429117,14.361392278854307,13.957752487407989,12.266736346442903,11.330363158093826,11.069503152755635,10.892547838953654
1789,203.1183,26.5857,12.0,,20.38,19.04,18.07,,0.03,0.01,0.01,16.076,14.348,0.09,0.082,14.134,13.844,0.027,0.037,-180.0,41.0,,1.3399999999999999,0.9699999999999989,1.7279999999999998,0.2900000000000009,,19.97228518402956,18.50352016355057,17.98235513980024,15.988696313922366,14.423110942737624,14.14414641905576,13.87523948455331
1790,203.1887,74.9956,12.0,,19.45,18.11,17.14,,0.01,0.02,0.01,15.103,13.569,0.043,0.033,13.188,12.948,0.023,0.024,-436.9,49.0,,1.3399999999999999,0.9699999999999989,1.533999999999999,0.2400000000000002,,19.04228518402956,17.57352016355057,17.05235513980024,15.011175700696485,13.63572609815679,13.19833617102378,12.978339673064132
1791,203.2405,32.9701,10.0,,20.65,19.19,18.26,,0.03,0.02,0.02,16.567,15.33,0.111,0.119,15.005,14.828,0.032,0.057,-31.0,-87.0,,1.4599999999999973,0.9299999999999997,1.237,0.17700000000000138,,20.18012251883088,18.67495145724216,18.175154657547107,16.46825496807748,15.383889506195406,15.015575258503484,14.857205910587766
1792,203.2501,-16.1318,27.5,,,,,,,,,,,,,17.698,14.943,0.194,0.069,-315.3,-125.7,,,,,2.755000000000001,,,,,,,17.698791647032397,15.01860019096981
1793,203.3034,15.1658,10.0,,19.73,18.35,17.56,,0.01,0.01,0.01,15.839,15.086,0.072,0.138,14.611,14.369,0.03,0.048,-168.1,-7.8,,1.379999999999999,0.7900000000000027,0.7530000000000001,0.24200000000000088,,19.30156429563,17.90996098516272,17.484952969661126,15.728976737142808,15.118970615591671,14.621328580945057,14.3993756655237
1794,203.4391,-2.2667,13.0,,19.67,18.19,17.23,,0.02,0.01,0.01,15.378,13.852,0.043,0.051,13.54,13.265,0.025,0.03,-273.8,-116.4,,1.4800000000000004,0.9600000000000009,1.5259999999999998,0.2749999999999986,,19.189762074631105,17.658877986973465,17.143055019236957,15.285989283656242,13.91838033136995,13.550203344646164,13.295969541106558
1795,203.4513,27.5839,11.0,,,,,,,,,16.659,15.895,0.127,0.217,,,,,103.0,-604.0,,,,0.7639999999999993,,,,,,16.549233060573137,15.928446044923573,,
1796,203.5259,19.6764,11.5,,19.86,18.45,17.46,,0.02,0.01,0.01,15.477,14.001,0.06,0.054,13.684,13.395,0.025,0.03,-77.4,100.9,,1.4100000000000001,0.9899999999999984,1.4760000000000009,0.2889999999999997,,19.41602362933033,17.902804516704773,17.370955380926812,15.383824177154727,14.065219288952207,13.694150214095119,13.426221488323526
1797,203.5504,-82.4397,10.0,,,,,,,,,14.566,13.182,0.045,0.047,12.934,12.708,0.024,0.023,-90.2,7.3,,,,1.3840000000000003,0.2259999999999991,,,,,14.470680381191938,13.242242970903565,12.944389301574823,12.738087725847162
1798,203.7588,15.1151,26.0,,,,,,,,,,,,,,,,,3.0,-106.0,,,,,,,,,,,,,
1799,203.7763,43.2906,10.0,,20.57,19.06,18.18,,0.03,0.01,0.02,16.453,15.382,0.129,0.195,15.262,15.012,0.035,0.062,-142.0,67.0,,1.5100000000000016,0.879999999999999,1.0709999999999997,0.25,,20.074221408331432,18.571740574356642,18.098654054730684,16.350386814492445,15.428714845368505,15.272298220630175,15.042519635361968
1800,203.9725,11.5013,29.0,,,,,,,,,,,,,16.939,13.892,0.104,0.039,-190.3,-202.7,,,,,3.0470000000000006,,,,,,,16.938683495539163,13.972855090066613
1801,204.1043,25.6769,14.0,,21.56,20.14,19.12,,0.09,0.02,0.03,16.863,15.713,0.16,0.2,14.864,14.625,0.032,0.054,-158.42,59.92,,1.4199999999999982,1.0199999999999996,1.1500000000000004,0.23900000000000077,,21.11084340723044,19.57673104643608,19.028855742616663,16.76222768276484,15.763129292388536,14.87433996606314,14.655321676834347
1802,204.1691,37.723,11.0,21.11,18.72,17.24,16.26,0.05,0.01,0.01,0.0,14.412,13.099,0.029,0.024,12.779,12.541,0.024,0.024,-213.3,-73.4,2.3900000000000006,1.4800000000000004,0.9799999999999969,1.3130000000000006,0.23799999999999955,20.747988133325624,18.239762074631102,16.69816234012767,16.17165526036353,14.315025929959786,13.156174290670371,12.789343761102499,12.571303680604565
1803,204.3799,49.6435,10.0,20.64,17.95,16.49,15.54,0.03,0.0,0.0,0.01,13.765,12.576,0.028,0.03,12.249,11.946,0.023,0.022,47.8,62.9,2.6900000000000013,1.4600000000000009,0.9499999999999993,1.189,0.3030000000000008,20.10282362476873,17.480122518830882,15.96423581039636,15.45375489867367,13.665136465836026,12.627814905474374,12.259097083544074,11.977473435540496
1804,204.4597,26.6142,25.0,,,21.01,19.2,,,0.05,0.09,16.673,16.966,0.148,,16.399,14.596,0.07,0.053,118.0,-282.4,,,1.8100000000000023,-0.2930000000000028,1.8030000000000008,,,20.023462996027195,19.053565267116106,16.53860270913109,16.953761608212528,16.40340452450349,14.654467780215851
1805,204.6089,41.676,12.5,20.92,18.63,17.18,16.19,0.03,0.01,0.0,0.01,14.221,12.771,0.025,0.024,12.312,12.033,0.022,0.021,-156.5,-315.9,2.2900000000000027,1.4499999999999993,0.9899999999999984,1.4499999999999993,0.2789999999999999,20.61637630284459,18.16530274093077,16.632804516704773,16.100955380926813,14.127218321773938,12.834095546894984,12.322188164488722,12.06404152602569
1806,204.6196,-1.7125,27.5,,,,,,,,,,,,,17.986,15.937,0.237,0.157,201.0,-110.0,,,,,2.0490000000000013,,,,,,,17.989470944820834,15.99989485274261
1807,204.6543,-2.4854,17.0,,,20.55,19.54,,,0.05,0.05,,,,,15.782,15.622,0.047,0.117,-90.0,-313.0,,,1.0100000000000016,,0.16000000000000014,,,19.99208886985898,19.449555622053378,,,15.79263977417261,15.650899974681446
1808,204.706,4.6254,11.0,20.73,18.52,17.09,16.13,0.03,0.01,0.0,0.0,14.157,12.737,0.032,0.033,12.435,12.23,0.023,0.023,101.6,-234.7,2.210000000000001,1.4299999999999997,0.9600000000000009,1.42,0.20500000000000007,20.473086838459757,18.06566318513055,16.558877986973464,16.043055019236956,14.06251925787303,12.798798921444337,12.445468997401392,12.259709805021707
1809,204.8605,-17.9182,7.5,20.1,17.24,15.88,15.05,0.02,0.0,0.0,0.0,13.469,12.321,0.026,0.029,12.009,11.759,0.023,0.022,-187.2,-61.6,2.860000000000003,1.3599999999999977,0.8300000000000001,1.1479999999999997,0.25,19.463563736586494,16.82192473982978,15.41852969147113,14.972153451914263,13.368181078504783,12.371042850691826,12.019298220630175,11.789519635361968
1810,204.8903,-0.9392,27.0,,,,21.05,,,,0.1,,,,,17.782,15.96,0.202,0.153,72.0,-15.0,,,,,1.8219999999999992,,,,,,,17.78633241875564,16.01880970858174
1811,204.9326,1.0768,25.0,,,,,,,,,,18.173,,0.088,17.949,16.046,0.253,0.167,-95.57,-48.43,,,,,1.9030000000000022,,,,,,,17.953025020567452,16.10626740319421
1812,205.2598,5.7135,14.0,,,18.83,17.9,,,0.04,0.01,16.187,14.799,0.143,0.138,,,,,53.45,-23.2,,,0.9299999999999997,1.3880000000000017,,,,18.314951457242156,17.815154657547104,16.09177358971206,14.859415854296984,,
1813,205.2984,-30.8807,12.0,20.65,19.07,17.69,16.72,0.16,0.03,0.01,0.01,14.607,13.081,0.033,0.026,12.739,12.401,0.024,0.025,5.6,-160.2,1.5799999999999983,1.379999999999999,0.9700000000000024,1.5259999999999998,0.33800000000000097,20.76093230642923,18.64156429563,17.153520163550567,16.63235513980024,14.514989283656242,13.147380331369948,12.748964257166461,12.433103303582921
1814,205.4537,55.1794,11.0,21.84,19.68,18.17,17.13,0.12,0.01,0.01,0.01,15.209,14.042,0.045,0.049,13.598,13.321,0.024,0.028,-139.3,113.2,2.16,1.509999999999998,1.0400000000000027,1.1669999999999998,0.277000000000001,21.61228092321924,19.184221408331435,17.596015399590286,17.03745598374323,15.108623818975358,14.092864046810568,13.608195754567445,13.352005533566123
